   0.0000000000000000        0.0000000000000000     
   2.0000000000000000E-002 -0.49920229825696366     
   4.0000000000000001E-002 -0.94599291538213981     
   5.9999999999999998E-002  -1.3528619556422059     
   8.0000000000000002E-002  -1.7309447918712522     
  0.10000000000000001       -2.0909422011383874     
  0.12000000000000000       -2.4313605249786123     
  0.14000000000000001       -2.7462848999711089     
  0.16000000000000000       -3.0258839670198920     
  0.17999999999999999       -3.2615683601798029     
  0.20000000000000001       -3.4458484400732341     
  0.22000000000000000       -3.5740661495674257     
  0.23999999999999999       -3.6442057384087057     
  0.26000000000000001       -3.6574075357124998     
  0.28000000000000003       -3.6175148890022704     
  0.29999999999999999       -3.5306058586283240     
  0.32000000000000001       -3.4040276261080669     
  0.34000000000000002       -3.2453968490205329     
  0.35999999999999999       -3.0616307547793045     
  0.38000000000000000       -2.8583714977907859     
  0.40000000000000002       -2.6395780900408310     
  0.41999999999999998       -2.4076160954646353     
  0.44000000000000000       -2.1636439782634147     
  0.46000000000000002       -1.9080858968698897     
  0.47999999999999998       -1.6410826029594099     
  0.50000000000000000       -1.3628181422007082     
  0.52000000000000002       -1.0737277466993060     
  0.54000000000000004      -0.77459461310516664     
  0.56000000000000005      -0.46665482575595552     
  0.57999999999999996      -0.15169059793783266     
  0.59999999999999998       0.16763548853968119     
  0.62000000000000000       0.48838154356660762     
  0.64000000000000001       0.80847428449491854     
  0.66000000000000003        1.1261957407033405     
  0.68000000000000005        1.4399640525565369     
  0.70000000000000007        1.7482030305781187     
  0.71999999999999997        2.0491649993739758     
  0.73999999999999999        2.3409249745320722     
  0.76000000000000001        2.6212556862780088     
  0.78000000000000003        2.8877337771896991     
  0.80000000000000004        3.1376273065281848     
  0.82000000000000006        3.3680846699511000     
  0.83999999999999997        3.5760133771668898     
  0.85999999999999999        3.7583966381795282     
  0.88000000000000000        3.9127961670442737     
  0.90000000000000002        4.0397222283831855     
  0.92000000000000004        4.1514046953758550     
  0.94000000000000006        4.2953373104073664     
  0.95999999999999996        4.6135077413695571     
  0.97999999999999998        5.4271818704931718     
   1.0000000000000000        7.2239813862604239     
   1.0200000000000000        10.000000000000000     
